Total_position,Total_company,Salary_per_month
销售代表 双休 旅游 高薪,通众传媒,4000.0
销售代表 高薪急聘,通众传媒,4000.0
空间设计师  高薪急聘 双休,通众传媒,4000.0
新媒体设计师 五险一金 +旅游+双休,通众传媒,4000.0
平面设计 急聘,公司名,0
高薪诚聘 客户代表,通众传媒,4000.0
公关主管,通众传媒,4000.0
公关专员,通众传媒,4000.0
市场策划专员,北京望月文化有限公司,6000.0
项目执行专员,北京望月文化有限公司,4500.0
广告项目经理,北京望月文化有限公司,4500.0
项目经理,北京望月文化有限公司,6000.0
业务跟单,北京望月文化有限公司,4500.0
市场营销专员,北京璟泰天成技术有限公司,8000.0
销售行政专员,北京国联视讯信息技术股份有限公司,3000.0
销售行政经理,北京璟泰天成技术有限公司,3000.0
新媒体网络营销,百斯特国际展览（北京）有限公司,4500.0
销售代表,百斯特国际展览（北京）有限公司,4500.0
后勤文员,百斯特国际展览（北京）有限公司,6000.0
信贷档案管理员,北京优诺斯德广告有限公司,6000.0
办公室文员,康智达数字技术（北京）有限公司,4000.0
采购助理 五险一金+双休+旅游,康智达数字技术（北京）有限公司,4000.0
行政前台,康智达数字技术（北京）有限公司,4000.0
行政专员,上海好是承影视有限公司,2640.0
商务经理  双休+五险一金+国内外旅游,狮华公关顾问（上海）有限公司,2860.0
诚聘商务专员 双休+五险一金,北京文克思展览设施有限公司,4500.0
商务专员 双休+五险一金+国内旅游,微格（北京）信息咨询有限公司,6000.0
商务专员 双休+五险一金+现金奖励,北京文克思展览设施有限公司,4000.0
商务专员双休+五险一金+国内外旅游,北京文克思展览设施有限公司,6000.0
商务专员 双休+五险一金+现金奖励+下午茶,灵狐科技股份有限公司,2000.0
商务经理  五险一金,灵狐科技股份有限公司,2000.0
商务助理 急聘 诚聘,全时天地在线360事业部,6000.0
商务助理 带薪休假,修远世纪（北京）教育咨询有限公司,3000.0
高薪诚聘商务助理,修远世纪（北京）教育咨询有限公司,3000.0
商务助理 6k-8k,修远世纪（北京）教育咨询有限公司,5000.0
商务助理 五险一金,PAGE ONE 书店,3000.0
商务助理,PAGE ONE 书店,0
诚聘商务助理,PAGE ONE 书店,3000.0
急聘商务助理,尚展（北京）国际展示策划有限公司,3500.0
急聘商务助理,尚展（北京）国际展示策划有限公司,3500.0
新媒体设计师,北京博雅立方科技有限公司,3000.0
空间设计师,北京博雅立方科技有限公司,4500.0
商务专员,北京木木美术馆,0
商务主管,北京直径文化传媒有限责任公司,4000.0
商务管理,北京直径文化传媒有限责任公司,6000.0
新媒体设计师,北京直径文化传媒有限责任公司,8000.0
电子书编辑,北京直径文化传媒有限责任公司,8000.0
编辑助理,北京直径文化传媒有限责任公司,8000.0
电子书营销,北京直径文化传媒有限责任公司,10000.0
国际会展项目英文专员,北京直径文化传媒有限责任公司,10000.0
会展项目执行专员,北京直径文化传媒有限责任公司,8000.0
新媒体运营实习,北京直径文化传媒有限责任公司,8000.0
音视频制作实习生,北京直径文化传媒有限责任公司,10000.0
商务专员,北京直径文化传媒有限责任公司,6000.0
朝阳区双桥高薪诚聘广告销售,北京直径文化传媒有限责任公司,8000.0
带着你的梦想，我们帮你实现愿望+诚聘电话销售,公司名,0
这里正招高薪电话销售岗位,北京直径文化传媒有限责任公司,6000.0
广告公司高薪诚聘销售英才,北京直径文化传媒有限责任公司,10000.0
无责底薪诚聘电话销售,北京直径文化传媒有限责任公司,10000.0
这里的电话销售月薪必须过万,北京直径文化传媒有限责任公司,8000.0
给优秀的销售建立良好的发展平台,北京直径文化传媒有限责任公司,6000.0
双桥公司急招销售月月过万,北京直径文化传媒有限责任公司,6000.0
双桥急招互联网广告销售,北京直径文化传媒有限责任公司,10000.0
广告公司急招销售月薪过万,北京直径文化传媒有限责任公司,6000.0
我们招电话销售你来挣高薪,北京直径文化传媒有限责任公司,8000.0
教务人员,北京直径文化传媒有限责任公司,6000.0
广告项目实习生,北京直径文化传媒有限责任公司,6000.0
新媒体运营,北京直径文化传媒有限责任公司,6000.0
动漫频道编辑,北京直径文化传媒有限责任公司,6000.0
商务经理（校招）,北京直径文化传媒有限责任公司,4000.0
广告运营专员,北京直径文化传媒有限责任公司,4000.0
新媒体运营实习生,北京直径文化传媒有限责任公司,10000.0
产品经理（校招）,北京直径文化传媒有限责任公司,6000.0
广告投放专员,北京直径文化传媒有限责任公司,6000.0
产品运营实习生,北京直径文化传媒有限责任公司,6000.0
人事助理实习生,北京直径文化传媒有限责任公司,6000.0
运营专员,北京直径文化传媒有限责任公司,6000.0
商务经理,北京直径文化传媒有限责任公司,10000.0
市场推广/策划,北京直径文化传媒有限责任公司,6000.0
出纳员,北京直径文化传媒有限责任公司,6000.0
会展邀约专员,北京直径文化传媒有限责任公司,6000.0
客服专员底薪4000,北京直径文化传媒有限责任公司,6000.0
五八集团诚聘销售运营专员,北京直径文化传媒有限责任公司,6000.0
渠道经理,北京直径文化传媒有限责任公司,6000.0
汽车金融销售（58高薪直聘+六险一金）,北京直径文化传媒有限责任公司,6000.0
后期剪辑,北京直径文化传媒有限责任公司,6000.0
内容电商维护专员,北京直径文化传媒有限责任公司,6000.0
内容电商维护专员,北京直径文化传媒有限责任公司,10000.0
新媒体运营,北京直径文化传媒有限责任公司,10000.0
网站实习编辑,北京直径文化传媒有限责任公司,6000.0
市场推广运营编辑,北京直径文化传媒有限责任公司,8000.0
销售助理16,北京直径文化传媒有限责任公司,10000.0
户外广告业务,北京直径文化传媒有限责任公司,10000.0
新媒体运营专员,北京圣才教育科技股份有限公司,3000.0
文案 实习生,北京圣才教育科技股份有限公司,2500.0
艺术生  实习  销售,北京圣才教育科技股份有限公司,2000.0
高薪销售顾问,萨格广告（北京）有限公司,5000.0
高薪销售顾问,萨格广告（北京）有限公司,4000.0
项目顾问 无责底薪（4000起）,我看网络技术（北京）有限公司,2000.0
ESP intern内容营销实习生,上海证大喜马拉雅网络科技有限公司,2200.0
程序化购买实习生,北京浩瀚精典广告传媒有限公司,4000.0
数据专员,北京旭日海洋国际广告有限公司,8000.0
数据整理专员,北京旭日海洋国际广告有限公司,8000.0
数据处理专员,北京旭日海洋国际广告有限公司,8000.0
市场营销人员（***）,北京旭日海洋国际广告有限公司,8000.0
网站编辑,北京旭日海洋国际广告有限公司,8000.0
赛事专员,公司名,0
图书策划编辑,北京旭日海洋国际广告有限公司,8000.0
图书文字编辑,北京旭日海洋国际广告有限公司,8000.0
客服文员,北京旭日海洋国际广告有限公司,8000.0
销售助理,北京旭日海洋国际广告有限公司,8000.0
销售文员,北京旭日海洋国际广告有限公司,8000.0
电视栏目发行,北京旭日海洋国际广告有限公司,8000.0
发行专员,弘学（北京）教育科技有限公司,4500.0
图书策划编辑助理,北京风行在线技术有限公司,2000.0
媒介专员,北京风行在线技术有限公司,8000.0
节目岗位,北京风行在线技术有限公司,5000.0
职能岗位,北京风行在线技术有限公司,6000.0
直聘新人才艺主播强力打造,北京风行在线技术有限公司,6000.0
销售助理,北京风行在线技术有限公司,2000.0
零基础销售专员,北京风行在线技术有限公司,8000.0
广告销售专员,北京风行在线技术有限公司,4000.0
商务助理,北京风行在线技术有限公司,2000.0
商务助理,北京风行在线技术有限公司,2000.0
商务助理,北京风行在线技术有限公司,4000.0
商务助理,北京风行在线技术有限公司,8000.0
销售助理,北京明德新民体育文化有限公司,3000.0
销售助理,鼎盛佳和（北京）文化传播有限公司,3500.0
会计实习生,北京百德汇科技有限公司,4500.0
宣传实习生,北京百德汇科技有限公司,4500.0
行政实习生,瑞庭网络技术（上海）有限公司北京...,6000.0
宣传实习生,北京小翼科技有限公司,5000.0
实习编辑,瑞庭网络技术（上海）有限公司北京...,8000.0
办公室秘书,传迈品牌顾问（北京）有限公司,3000.0
客户执行 AE,中国家电网,2000.0
收银员,中国家电网,2000.0
摄影助理,中国家电网,6000.0
门市销售,中国家电网,2640.0
门市销售,北京驰野探险俱乐部有限公司,4500.0
化妆助理,北京大成方宇科技有限公司,4500.0
招商专员,北京圣林润景科贸有限公司,6000.0
项目助理实习,北京弘盛博达文化发展有限公司,4000.0
版权专员（应届生也可）,北京弘盛博达文化发展有限公司,4000.0
平面设计助理,北京弘盛博达文化发展有限公司,4000.0
***英语笔译员（法律类）,汇隆基业科技（北京）有限责任公司,15000.0
***英语笔译员（经济文化类）,汇隆基业科技（北京）有限责任公司,10000.0
总经理助理,汇隆基业科技（北京）有限责任公司,15000.0
电话客服专员,GroupM群邑（上海）广告有限公司北...,1760.0
月薪5K电话客服,GroupM群邑（上海）广告有限公司北...,1760.0
电话客服专员,北京易通互动营销策划有限公司,3000.0
高薪聘请电话客服,北京易通互动营销策划有限公司,3000.0
央广购物急聘电话客服,北京易通互动营销策划有限公司,3000.0
电话客服专员,北京八八空间舞蹈文化艺术有限公司,10000.0
央广购物外呼销售专员,北京八八空间舞蹈文化艺术有限公司,4000.0
央广购物外呼电话客服,当代明诚文化股份有限公司,6000.0
flash动画 （工作地点：天通苑）,北京中工时代文化传播有限公司,5000.0
软件技术员,北京中工时代文化传播有限公司,5000.0
公司直聘网络新人主播,公司名,0
公司直聘网络主播,北京中工时代文化传播有限公司,3000.0
原中青旅会展-签证中心专员,北京中工时代文化传播有限公司,5000.0
会展客户专员（面向2018届应届生）,北京中工时代文化传播有限公司,3000.0
招聘专员（校园招聘）,盛世华人（北京）文化传播有限公司,2500.0
出纳兼行政人事,盛世华人（北京）文化传播有限公司,3000.0
文案编剧（实习）,北京中工时代文化传播有限公司,3000.0
西西弗书店-图书专员（北京密云万象汇店）,北京恒秀传媒科技有限公司,3000.0
西西弗书店-咖啡师（北京望京凯德店）,中国教育电视台,6666.666666666666
西西弗书店-图书专员（北京望京凯德店）,中国教育电视台,6666.666666666666
2018届管理培训生,北京维奥维宏文化传媒有限公司,6000.0
商务经理,北京圣林润景科贸有限公司,6000.0
客户执行实习生-CS,博睿移动（北京）传媒科技股份有限...,4000.0
实习生/应届毕业生,博睿移动（北京）传媒科技股份有限...,3000.0
财务出纳/财务助理,北京大成方宇科技有限公司,3000.0
记者编辑实习生,北京大成方宇科技有限公司,3000.0
实习生,北京大成方宇科技有限公司,3000.0
英语翻译实习生,北京大成方宇科技有限公司,3000.0
行政前台,北京大成方宇科技有限公司,3000.0
项目助理,北京大成方宇科技有限公司,3000.0
媒介执行,昌荣传媒股份有限公司,1760.0
这里电话销售月薪必过万,北京光影华视文化传媒有限公司,2000.0
这里的销售月薪月月过万,北京光影华视文化传媒有限公司,2000.0
来这里做电话销售挣够钱,北京光影华视文化传媒有限公司,2000.0
高薪诚招广告销售代表,北京趣萌文化传媒有限公司,2000.0
网络主播网红入口,中国广播电视协会有线电视工作委员会,6000.0
聘主播歌手签约艺人,北京智源享众广告有限公司,4500.0
出纳,汪正影业国际儿童摄影,3000.0
小学数学双语老师,汪正影业国际儿童摄影,4500.0
国际课程顾问,汪正影业国际儿童摄影,6000.0
行政前台,汪正影业国际儿童摄影,6000.0
会计,汪正影业国际儿童摄影,3000.0
BP/地推专员/市场专员,北京中哈联合投资管理有限公司,4000.0
西西弗书店-图书专员（北京永旺梦乐城店）,科隆展览（北京）有限公司,2200.0
西西弗书店-图书专员（北京西直门凯德店）,联合读创（北京）文化传媒有限公司,8000.0
西西弗书店-图书专员（北京崇文门新世界店）,奥美斯文化传媒（北京）有限责任公司,3000.0
HR助理,北京骄阳世纪翻译咨询服务有限公司,1500.0
新媒体运营,北京骄阳世纪翻译咨询服务有限公司,1500.0
书店实习生（东城）,北京再上科技有限公司,3000.0
书店实习生（朝阳）,北京探宝文化传播有限公司,6000.0
高端艺术品销售,北京探宝文化传播有限公司,6000.0
文案专员,北京探宝文化传播有限公司,6000.0
境外展会销售,北京探宝文化传播有限公司,6000.0
Drama Teacher（英文助教老师）五险一金,北京探宝文化传播有限公司,6000.0
drama teacher/英语老师外教助教 五险一金,北京探宝文化传播有限公司,5000.0
Drama Teacher/外教助教/英文老师 五险一金,北京探宝文化传播有限公司,4500.0
Drama英文教学/外教助教6-9K+,北京探宝文化传播有限公司,4500.0
金源（外教助教/中教/英文老师）五险一金6-8K+,北京金松林电脑动画制作有限责任公司,4500.0
公主坟（外教助教/中教/英文老师）五险一金6-8K+,北京华联印刷有限公司,4000.0
英语老师/外教助教/Drama Teacher 6-10k,北京维奥维宏文化传媒有限公司,6000.0
金源）课程顾问/课程销售/招生咨询CC底薪4-6K+,北京维奥维宏文化传媒有限公司,6000.0
行政接待,公司名,0
同业销售,中青博联整合营销顾问股份有限公司,3000.0
出境计调(亚洲),中青博联整合营销顾问股份有限公司,4500.0
书画修复员,中青博联整合营销顾问股份有限公司,4500.0
急聘戏剧专业论文写手,北京指趣传悦文化传播有限公司,3500.0
搜狗营销顾问,北京指趣传悦文化传播有限公司,3000.0
3D设计师,北京西西弗文化传播有限公司,3200.0
英语翻译,北京西西弗文化传播有限公司,3500.0
商务助理,北京西西弗文化传播有限公司,3500.0
国外上市公司 高薪客户经理,首汇焦点（北京）科技有限公司,6000.0
商务顾问,北京本升科技发展有限公司,8000.0
急聘销售代表,北京新意互动广告有限公司,2000.0
急聘上市公司销售代表,中影时代（北京）文化传媒有限公司,2000.0
HRBP,北京蓝色伟业文化发展有限公司,4500.0
58直招销售代表/专员,北京妙想天开文化传媒有限公司,3300.0
销售经理(58集团),北京妙想天开文化传媒有限公司,2000.0
58集团销售主管/经理,北京妙想天开文化传媒有限公司,4500.0
销售coach主管,北京妙想天开文化传媒有限公司,5000.0
急聘渠道稽查专员,北京早上泰好文化传播有限公司,2000.0
HR实习生,北京智源享众广告有限公司,6000.0
58集团2018营销管培生,北京旭日海洋国际广告有限公司,8000.0
营销管培生,北京旭日海洋国际广告有限公司,8000.0
渠道销售专员,北京旭日海洋国际广告有限公司,8000.0
财务实习生,北京旭日海洋国际广告有限公司,8000.0
经纪人,北京维奥维宏文化传媒有限公司,8000.0
助理,北京维奥维宏文化传媒有限公司,6000.0
经纪人助理,微格（北京）信息咨询有限公司,4500.0
艺人经纪人,北京汉通文化有限责任公司,8000.0
艺人经纪助理,北京汉通文化有限责任公司,7000.0
艺人管理老师,宇乐乐文化传媒（北京）有限公司,2000.0
艺人统筹助理,《证券日报》社,10000.0
艺人助理实习生,南京牛班文化艺术培训有限公司,6000.0
助理实习生,北京西西弗文化传播有限公司,3500.0
执行经纪人助理,北京西西弗文化传播有限公司,3500.0
艺人统筹主管助理,北京西西弗文化传播有限公司,3500.0
影视管培生,北京校园巴士网络科技有限公司,4000.0
影视实习生,北京校园巴士网络科技有限公司,6000.0
管培生,北京西西弗文化传播有限公司,2000.0
影视实习生,北京西西弗文化传播有限公司,2000.0
艺人主管助理,北京墨玉轩文化发展有限公司,6000.0
艺人经纪人助理,北京合一国际会展服务有限公司,4500.0
执行经纪助理,北京合一国际会展服务有限公司,4500.0
经纪人主管助理,北京卓美时代国际文化有限公司,4000.0
实习策划师,北京卓美时代国际文化有限公司,6000.0
英语翻译,北京卓美时代国际文化有限公司,6000.0
影视后期剪辑师,北京卓美时代国际文化有限公司,6000.0
影视后期剪辑师,北京卓美时代国际文化有限公司,4000.0
灯光渲染合成师,北京卓美时代国际文化有限公司,6000.0
三维动画师,北京卓美时代国际文化有限公司,6000.0
高级模型师,北京卓美时代国际文化有限公司,6000.0
网页设计师,四合雅苑（北京）文化传播有限公司,4500.0
营销编辑,公司名,0
运营实习生 广告平台运营,中国康辉旅行社集团有限责任公司,4000.0
销售代表/在线推广,中国康辉旅行社集团有限责任公司,4000.0
文学责编,北京停云馆文化投资有限公司,3000.0
Finance Assistant-Contractor,湖北希恩文化传媒有限公司,6000.0
出纳兼行政助理,北京云锐国际广告有限公司,8000.0
3D建模师,北京合韵博通展览展示有限公司,4500.0
IP授权(动漫),百纳大通国际进出口贸易（北京）有...,4500.0
国内投资助理（动画）,百纳大通国际进出口贸易（北京）有...,4000.0
媒介专员（应届毕业生）,瑞庭网络技术（上海）有限公司北京...,8000.0
影视器材维修员,瑞庭网络技术（上海）有限公司北京...,8000.0
项目执行专员（实习）,瑞庭网络技术（上海）有限公司北京...,8000.0
移动互联网广告电话销售,瑞庭网络技术（上海）有限公司北京...,8000.0
Project Assistant,瑞庭网络技术（上海）有限公司北京...,8000.0
Office Administrator  行政助理,瑞庭网络技术（上海）有限公司北京...,8000.0
SEM优化师实习生,瑞庭网络技术（上海）有限公司北京...,20000.0
电商推广实习生,瑞庭网络技术（上海）有限公司北京...,15000.0
销售代表,瑞庭网络技术（上海）有限公司北京...,10000.0
销售代表,瑞庭网络技术（上海）有限公司北京...,4500.0
销售经理(上市公司),瑞庭网络技术（上海）有限公司北京...,3000.0
会务助理,瑞庭网络技术（上海）有限公司北京...,8000.0
销售代表,瑞庭网络技术（上海）有限公司北京...,8000.0
校对编辑,瑞庭网络技术（上海）有限公司北京...,4500.0
数字营销实习生,北京世纪华影数字科技有限公司,3000.0
行政助理/前台,蜜桃影业（北京）有限公司,4500.0
创意文案策划,蜜桃影业（北京）有限公司,4500.0
渠道经理,蜜桃影业（北京）有限公司,4500.0
销售经理,蜜桃影业（北京）有限公司,6000.0
销售代表,蜜桃影业（北京）有限公司,4500.0
财务助理或会计,蜜桃影业（北京）有限公司,4500.0
销售助理 高薪互联网行业,蜜桃影业（北京）有限公司,4500.0
急聘模特,蜜桃影业（北京）有限公司,4500.0
新媒体运营,蜜桃影业（北京）有限公司,4500.0
直后期制作 后期学徒 跟组后期,蜜桃影业（北京）有限公司,6000.0
人事专员,蜜桃影业（北京）有限公司,6000.0
市场BD,蜜桃影业（北京）有限公司,4500.0
阅读中心编辑实习生-北京-01124,蜜桃影业（北京）有限公司,4500.0
动漫运营实习生-北京-01125,蜜桃影业（北京）有限公司,4500.0
商务助理,蜜桃影业（北京）有限公司,4500.0
英语/德语翻译,蜜桃影业（北京）有限公司,4500.0
前台(8个月短期）,蜜桃影业（北京）有限公司,4500.0
英语翻译（商务方面）,蜜桃影业（北京）有限公司,6000.0
测试实习生-北京-01126,蜜桃影业（北京）有限公司,6000.0
平面设计/五险一金/餐补,北京兰克拉博文化传媒有限公司,4500.0
管理培训生,北京无名幻彩文化科技有限公司,6000.0
网络采编,北京无名幻彩文化科技有限公司,8000.0
展览设计师,北京无名幻彩文化科技有限公司,8000.0
展览业务员,北京无名幻彩文化科技有限公司,8000.0
人事行政实习生,北京无名幻彩文化科技有限公司,12000.0
健康养生类编辑,北京无名幻彩文化科技有限公司,8000.0
健康养生类编辑,中国社会科学出版社,8000.0
客服专员,公司名,0
图书编辑,中国社会科学出版社,8000.0
新媒体运营专员,悠易互通（北京）广告有限公司,2000.0
电话销售,北京雅多文化传播有限公司,3000.0
数媒编辑(通州编辑部),霍尔果斯春风绿影视文化有限公司,6000.0
测试实习生,凯帝珂广告（上海）有限公司,4500.0
JAVA开发实习生-数据中心,北京睿通博文广告有限公司,3000.0
JAVA开发实习生-语义平台,北京盛悦国际文化发展有限公司,4000.0
JAVA开发实习生-运营平台,北京杰外动漫文化股份有限公司,5000.0
歌手/演员/模特/舞蹈演员,北京杰外动漫文化股份有限公司,4000.0
财经内容写作,商众世纪传媒广告（北京）有限公司,4500.0
金融证券分析师,世纪新峰影视器材租赁（北京）有限...,3000.0
销售助理,北京多视元文化传播有限公司,4500.0
美术设计,北京旭日海洋国际广告有限公司,8000.0
高考设计课讲师,创博翻译（北京）有限公司,4500.0
市场助理,创博翻译（北京）有限公司,4500.0
微信运营相关人员,北京一多奇思互动广告有限公司,3000.0
经理助理,北京一多奇思互动广告有限公司,3000.0
电话销售,浙江网盛生意宝股份有限公司,8000.0
客服专员,浙江网盛生意宝股份有限公司,8000.0
前台应届实习生,浙江网盛生意宝股份有限公司,8000.0
网络推广专员,弗戈工业媒体,4000.0
网络运营专员,北京中哈联合投资管理有限公司,6000.0
北京宋庄地区高考设计课讲师,北京紫云文心图书有限公司,4000.0
北京宋庄地区高考设计课讲师,中国医学论坛报社,2200.0
7千直聘服装助理（食宿+五险）,北京雅森国际展览有限公司,3000.0
7k艺人助理,北京瑞海凌云文化传媒有限公司,4500.0
8k直聘导演助理,小球大球体育文化传播（北京）有限...,6000.0
7千聘平面设计师（加班晚，提供住宿）,小球大球体育文化传播（北京）有限...,6000.0
8k工作室聘配音员,小球大球体育文化传播（北京）有限...,4500.0
6k直聘仓库管理员（食宿五险）,北京东舟广告有限公司,3000.0
6k聘灯光助理（包食宿）,执象广告（北京）有限公司,3000.0
6k医院招实习护士（包食宿）,三斯莱（北京）国际科技有限公司,19800.0
7k工作室后期制作,北京顺天嘉成科贸有限公司,3500.0
7k工作室聘摄影助理,西安隆恒广告文化传播有限公司,4500.0
7k工作室直聘化妆助理学徒,北京朱氏兄弟数码科技有限公司,3000.0
7k艺人助理  欢迎应届生,北京蜜莱坞网络科技有限公司,3520.0
（有无经验均可）招聘群众特约演员,凤凰网,1000.0
媒介运营专员,凤凰网,1000.0
文案策划,零售世界杂志,4500.0
法务实习生,北京益品视听创意文化发展有限公司,4500.0
栏目编导实习生,上海康泰纳仕广告有限公司,4500.0
化妆师 化妆助理,百纳大通国际进出口贸易（北京）有...,4500.0
大型古装剧聘演员跟组演员各项助理,凤凰网,1000.0
青春偶像剧聘跟组演员及各部门助理,首汇焦点（北京）科技有限公司,5000.0
大型古装戏开机聘跟组演员及全职助理,首汇焦点（北京）科技有限公司,4000.0
高薪诚聘仓库管理员(道具管理）,北京善为文化传播有限公司,6000.0
赵丽颖新戏聘跟组演员 化妆助理 摄影助理,北京恒兴盛世展览展示有限公司,4500.0
杨幂新戏聘跟组演员仓库保管员 道具管理,北京恒兴盛世展览展示有限公司,3000.0
范冰冰新戏聘跟组演员 群众演员及全职助理,osports全体育传媒,2200.0
赵丽颖新戏聘跟组演员及化妆助理,北京紫云文心图书有限公司,6000.0
高薪诚聘+化妆师+化妆助理及学徒,公司名,0
音效师,北京紫云文心图书有限公司,6000.0
传播策划专员,北京紫云文心图书有限公司,3000.0
电话销售 销售专员,北京紫云文心图书有限公司,4000.0
高薪诚聘销售代表无责底薪4000,北京紫云文心图书有限公司,4000.0
央视访谈节目销售人员,北京紫云文心图书有限公司,4000.0
销售代表无责底薪4000,北京紫云文心图书有限公司,3000.0
电视央视节目销售人员,北京博瑞彤芸文化传播股份有限公司,2000.0
销售代表/电话销售,北京博瑞彤芸文化传播股份有限公司,3000.0
高薪诚聘销售代表无责底薪4000,北京博瑞彤芸文化传播股份有限公司,3000.0
央视媒体销售人员,北京博瑞彤芸文化传播股份有限公司,3000.0
影视媒体电话销售,亚洲百娱传媒（北京）有限公司,41666.66666666667
销售代表/媒体销售,万有新媒（北京）信息科技有限公司,6000.0
销售顾问,万有新媒（北京）信息科技有限公司,9000.0
央视媒体销售,北京界面精准广告有限公司,4500.0
销售人员/电话销售,北京杰外动漫文化股份有限公司,4000.0
销售代表,北京视川文化传播有限公司,6666.666666666666
央视著名主持人访谈节目销售代表,北京皓智顺然传媒广告有限公司,6000.0
高薪诚聘销售代表无责底薪4000起综合薪资1万5,北京天昊润蓝广告有限公司,6000.0
高薪诚聘央视节目销售人员,北京盟享加信息技术有限公司,4400.0
央视节目销售代表,北京盟享加信息技术有限公司,4400.0
诚聘电话销售，无责底薪4k,北京盟享加信息技术有限公司,5000.0
无责底薪4K，销售代表,北京世纪华影数字科技有限公司,2000.0
传媒销售代表,北京两醒文化传播有限责任公司,4500.0
央视媒体销售人员,北京两醒文化传播有限责任公司,4500.0
央视节目销售代表,北京视川文化传播有限公司,6666.666666666666
销售代表，电话销售,北京视川文化传播有限公司,6666.666666666666
高薪诚聘销售代表无责底薪4000起综合薪资1万5,北京大医通文化传媒有限公司,6000.0
诚聘销售代表，电话销售,北京大医通文化传媒有限公司,6000.0
高薪诚聘销售代表无责底薪4000起,北京大医通文化传媒有限公司,6000.0
央视访谈节目销售代表,北京大医通文化传媒有限公司,6000.0
无责底薪4K，综合薪资过万,北京大医通文化传媒有限公司,6000.0
央视访谈节目销售代表,北京大医通文化传媒有限公司,6000.0
电视节目电话销售,北京大医通文化传媒有限公司,6000.0
电话销售,北京大医通文化传媒有限公司,6000.0
高薪诚聘销售代表无责底薪4000起综合薪资1万5,北京大医通文化传媒有限公司,6000.0
高薪诚聘电话销售,北京大医通文化传媒有限公司,6000.0
央视媒体销售人员,北京大医通文化传媒有限公司,6000.0
高薪诚聘销售代表无责底薪4000起综合薪资1万5,北京大医通文化传媒有限公司,6000.0
央视广告及访谈节目销售代表,北京大医通文化传媒有限公司,6000.0
电视访谈节目销售专员,北京微播易科技股份有限公司,3000.0
央视访谈节目销售代表,德比力（北京）广告有限公司,3000.0
高薪诚聘销售代表无责底薪4000起综合薪资1万5,昌荣传媒股份有限公司,2090.0
销售顾问，无责底薪4K,远途文化（北京）有限公司,6000.0
大客户销售代表 综合薪资过万,西安隆恒广告文化传播有限公司,5000.0
高薪诚聘央视访谈节目销售人员无责底薪4K,西安隆恒广告文化传播有限公司,6000.0
诚聘电视访谈节目销售人员,西安隆恒广告文化传播有限公司,6000.0
销售代表无责底薪4k,西安隆恒广告文化传播有限公司,5000.0
无责底薪4K起，综合薪资1万5,西安隆恒广告文化传播有限公司,5000.0
高提成高福利销售央视访谈节目,西安隆恒广告文化传播有限公司,5000.0
央视访谈节目销售代表,西安隆恒广告文化传播有限公司,5000.0
诚聘央视访谈片业务销售经理,公司名,0
高薪诚聘销售代表无责底薪4000起综合薪资1万5,西安隆恒广告文化传播有限公司,5000.0
网球教练,西安隆恒广告文化传播有限公司,5000.0
打包员包装工,西安隆恒广告文化传播有限公司,5000.0
卫星通信工程师,北京梦方程数码科技有限公司,5000.0
互联网广告销售（双休+五险一金+季度晋升）18A,北京科技报社,4000.0
销售代表,北京华泰星娱文化传媒有限公司,6000.0
电话销售,国博经纬（北京）文化传播有限公司,15000.0
互联网广告销售05C,国博经纬（北京）文化传播有限公司,15000.0
销售助理,国博经纬（北京）文化传播有限公司,15000.0
销售代表,国博经纬（北京）文化传播有限公司,15000.0
图虫社区商业品牌活动运营实习生,国博经纬（北京）文化传播有限公司,15000.0
体育编辑实习生,国博经纬（北京）文化传播有限公司,15000.0
娱乐编辑实习生,国博经纬（北京）文化传播有限公司,15000.0
内容运营部-编辑实习生,国博经纬（北京）文化传播有限公司,15000.0
互联网广告销售05C,国博经纬（北京）文化传播有限公司,15000.0
北京宋庄地区高考设计课讲师,国博经纬（北京）文化传播有限公司,15000.0
节目策划实习生,国博经纬（北京）文化传播有限公司,15000.0
项目助理,国博经纬（北京）文化传播有限公司,15000.0
短期劳务人员-修图排版,国博经纬（北京）文化传播有限公司,15000.0
短期劳务人员-修图排版,国博经纬（北京）文化传播有限公司,15000.0
检票员,国博经纬（北京）文化传播有限公司,15000.0
音乐制作人/作词/作曲,国博经纬（北京）文化传播有限公司,15000.0
实习生,国博经纬（北京）文化传播有限公司,15000.0
网络优化,国博经纬（北京）文化传播有限公司,15000.0
资深策划,国博经纬（北京）文化传播有限公司,15000.0
电话销售,国博经纬（北京）文化传播有限公司,15000.0
人事专员,国博经纬（北京）文化传播有限公司,15000.0
平面设计师,国博经纬（北京）文化传播有限公司,15000.0
销售助理,国博经纬（北京）文化传播有限公司,15000.0
人力资源实习生,国博经纬（北京）文化传播有限公司,15000.0
目的地旅游项目专员/助理,国博经纬（北京）文化传播有限公司,15000.0
目的地旅游商务专员/助理,国博经纬（北京）文化传播有限公司,15000.0
书画玉器钱币邮票等收藏品客服,国博经纬（北京）文化传播有限公司,15000.0
书画玉器钱币等收藏品销售6000+,国博经纬（北京）文化传播有限公司,15000.0
UI实习生,国博经纬（北京）文化传播有限公司,15000.0
行政类应届生（2017届）,国博经纬（北京）文化传播有限公司,15000.0
节目研发实习生,国博经纬（北京）文化传播有限公司,15000.0
英语助理,国博经纬（北京）文化传播有限公司,15000.0
