Total_position,Total_company,Salary_per_month
行政文员,深圳市乐有家房产交易有限公司,8000.0
见习/助理文案,华强方特文化科技集团股份有限公司,6000.0
电影院店员/营业员,深圳市浩之源数码科技有限公司,3000.0
企业管家（无责任底薪）,第一手机界研究院,8000.0
短视频编剧/脱口秀编剧,诗淼培训管理（深圳）有限公司,3000.0
操作文员,诗淼培训管理（深圳）有限公司,3000.0
商务助理,诗淼培训管理（深圳）有限公司,3000.0
展览销售顾问 高底薪+高提成+年终双薪+分红+出国机会,诗淼培训管理（深圳）有限公司,3000.0
客服专员 高薪资+周末双休+年终奖金+双薪+分红,诗淼培训管理（深圳）有限公司,3000.0
客服文员,诗淼培训管理（深圳）有限公司,3000.0
客服助理,深圳市君诚科技有限公司,6000.0
3D设计师,弓箭手媒体网络文化（深圳）有限公司,6000.0
(诚招应届毕业生）办公室文员,弓箭手媒体网络文化（深圳）有限公司,6000.0
办公室文员,东方福利网,8333.333333333334
外贸跟单员,深圳市九翼包装设计有限公司,5000.0
活动执行,深圳市九翼包装设计有限公司,5000.0
销售专员（双休+无责底薪）,深圳市九翼包装设计有限公司,5000.0
项目申报专员（政府项目申报）,深圳慧客商旅有限公司,3000.0
政府事务专员,极致文化传媒（深圳）有限公司,10000.0
政府项目申报专员（助理）,极致文化传媒（深圳）有限公司,10000.0
销售经理、销售总监,极致文化传媒（深圳）有限公司,10000.0
广告客户经理,极致文化传媒（深圳）有限公司,10000.0
摄影助理,深圳市釨骏创业贸易有限公司,3000.0
人力资源专员,深圳市釨骏创业贸易有限公司,3000.0
人力资源助理,深圳市釨骏创业贸易有限公司,3000.0
龙华链家底薪5K+高提成,深圳市海晨科技有限公司,6000.0
美术设计师,深圳市海晨科技有限公司,4000.0
平面设计 应届毕业生,深圳市海晨科技有限公司,3500.0
平面设计师,电子创新网,4500.0
行政文员（可接受应届生）,电子创新网,4500.0
市场部助理,深圳链家房地产经纪有限公司,5000.0
行政人事专员,深圳市太和世纪文化创意有限公司,3000.0
行政专员,深圳市喵家品牌管理有限公司,6000.0
客服专员,深圳自由人传媒有限公司,4000.0
行政前台,深圳市创艺之家文化传播有限公司,3000.0
新媒体运营实习生,深圳盘子女人坊文化传播有限公司,3000.0
急聘8K大客户销售（会展+双休）,深圳市和乐文化传播有限公司,3000.0
儿童乐园店员（3名）,公司名,0
展会销售顾问 高薪诚聘无责任底薪月入过万,深圳市回到原点创意传播有限公司,3500.0
淘宝客服,深圳市光影播客文化传播有限公司,4166.666666666667
课程销售顾问,深圳红动视界文化传播有限公司,4000.0
生活保姆保洁阿姨双休,深圳红动视界文化传播有限公司,5000.0
平面设计师,深圳市新时代国际展览有限公司,4500.0
高端房产销售,深圳市新时代国际展览有限公司,5000.0
应届毕业生,深圳市新时代国际展览有限公司,4500.0
市场营销专员 底薪5K 提供住宿,深圳市新时代国际展览有限公司,4500.0
乐有家特种兵  底薪5500 提供住宿,深圳市新时代国际展览有限公司,4500.0
乐有家特种兵  高薪诚聘诚聘营销精英,深圳市新时代国际展览有限公司,4500.0
3D打印课程培训教师,深圳市新时代国际展览有限公司,4500.0
无人机课程教师,深圳市柏瑞高登装饰设计工程有限公司,3000.0
国际展会销售 高薪诚聘无责任底薪月入过万,深圳市柏瑞高登装饰设计工程有限公司,3000.0
行政专员,七纬一梵国际文化传播（深圳）有限...,7000.0
网络销售专员,上海乐拜网络科技有限公司,4000.0
淘宝美工包住宿,深圳市瑞锦达国际商务有限公司,3500.0
销售底薪5K  免费培训  提供住宿,深圳市瑞锦达国际商务有限公司,4500.0
乐有家特种兵  高薪诚聘诚聘营销精英,深圳市瑞锦达国际商务有限公司,4000.0
欢迎应届毕业生 大专以上优先 底薪6K+住宿,深圳市瑞锦达国际商务有限公司,3500.0
灯光师,深圳市深房网络信息服务有限公司,5000.0
商务助理,广东华录百纳蓝火文化传媒有限公司,4000.0
行政人事助理,深圳市南山区卡米乐儿童摄影中心,5000.0
销售专员,深圳天娱兄弟文化投资发展有限公司,4500.0
民谣吉他业务员,华强方特文化科技集团股份有限公司,4000.0
招商顾问 吉他销售,深圳链家房地产经纪有限公司,5000.0
数据录入实习生,深圳市海尚会传媒有限公司,4166.666666666667
网络客服销售3k+住宿,深圳市海尚会传媒有限公司,3000.0
网络销售专员,深圳市海尚会传媒有限公司,3500.0
网络主播,闪与耀设计（深圳）有限公司,4000.0
指挥,深圳盈天下视觉科技有限公司,3000.0
链家80后金牌团队召集地产战友,七纬一梵国际文化传播（深圳）有限...,4000.0
业务员,深圳腾清动漫股份有限公司,3000.0
运营专员,深圳腾清动漫股份有限公司,4000.0
微信销售,深圳腾清动漫股份有限公司,3500.0
文案/策划/文案策划,深圳市上书房信息咨询有限公司,2000.0
文案/策划/双休,深圳市人工智能行业协会,8000.0
行政文员-优秀毕业生,深圳市华夏动漫科技有限公司,4000.0
平面设计师,深圳市创展世贸国际展览有限公司,20000.0
游戏法官,深圳市艺力文化发展有限公司,3000.0
网络销售专员,深圳市毓迪文化传播有限公司,6000.0
课程顾问,深圳市陈启发文化教育有限公司,3333.333333333333
课程顾问,深圳胡锦润设计顾问有限公司,4500.0
龙华链家底薪5K+高提成,深圳链家房地产经纪有限公司,5000.0
链家龙华就近安排门店置业顾问,深圳大脚丫科技有限公司,4500.0
业务拓展专员,深圳市乐有家房产交易有限公司,8000.0
创客导师,深圳市乐有家房产交易有限公司,8000.0
网络客服（游戏）,深圳市乐有家房产交易有限公司,8000.0
广告销售专员,深圳市模范好少年文化发展有限公司,6000.0
急聘 高薪聘置业顾问包住宿,深圳市模范好少年文化发展有限公司,6000.0
包住急招电话销售底薪5000,深圳市创展世贸国际展览有限公司,20000.0
行政助理,公司名,0
市场专员,深圳市创展世贸国际展览有限公司,5500.0
幼师幼教,深圳市时尚传媒有限公司,6000.0
课程顾问,深圳市子和实业发展有限公司,4000.0
管理培训生,深圳市乐有家房产交易有限公司,8000.0
网络主播,深圳市乐有家房产交易有限公司,8000.0
网络主播,深圳市乐有家房产交易有限公司,8000.0
创客导师,深圳大剧院运营管理有限责任公司,4500.0
艺术培训公司前台,深圳市江聚贤广告策划有限公司,4000.0
3D动画师（实习生）,深圳市江聚贤广告策划有限公司,4000.0
影视创意分镜,深圳市卓扬光电科技有限公司,3000.0
网络销售专员,深圳迪帕森乐器有限公司,4500.0
网络销售专员,深圳迪帕森乐器有限公司,8000.0
销售经理,深圳市上书房信息咨询有限公司,2000.0
原创漫画助理,盈富天成（深圳）信息咨询有限公司,6000.0
展览业务员/电话销售员,深圳市时尚传媒有限公司,6000.0
招商专员 底薪5k+周末双休,新维舟电子竞技管理（深圳）有限公司,4000.0
招商专员,深圳大剧院运营管理有限责任公司,6000.0
广告销售（应届毕业生皆可）,深圳链家房地产经纪有限公司,5000.0
市场营销专员（应届毕业生皆可）,深圳市探源教育科技发展有限公司,5000.0
大客户销售,深圳自由人传媒有限公司,4000.0
网络客服专员,深圳自由人传媒有限公司,6000.0
急聘商务助理/跟单专员/商务专员/大客户助理,深圳智仕团队品牌互动营销有限公司,4000.0
广告销售专员 底薪5k+提成,深圳智仕团队品牌互动营销有限公司,4000.0
展会销售4000元底薪+百分之十提成,深圳市童心爱文化传播有限责任公司,6000.0
高薪诚聘网络主播 (10000+)     欢迎新人,深圳华健文化传播有限公司,4500.0
数据统计分析员,深圳众创文化传媒有限公司,4500.0
漫画部人事助理,深圳市时尚传媒有限公司,6000.0
销售助理,深圳市萍之舞专业舞蹈传媒有限公司,6000.0
链家冠军团队召集地产销售战友,深圳市萍之舞专业舞蹈传媒有限公司,6000.0
置业顾问房产经纪人房地产销售销售代表链家,深圳链家房地产经纪有限公司,5000.0
链家龙华就近安排门店置业顾问,深圳链家房地产经纪有限公司,5000.0
直招零基础礼仪模特和舞蹈演员,深圳市黑马数字科技有限公司,8000.0
星探/经纪人,深圳市探源教育科技发展有限公司,5000.0
主播,A8新媒体集团,4000.0
舞蹈/歌手团,深圳市釨骏创业贸易有限公司,3000.0
龙华链家底薪5K+高提成,深圳市达和顺信息科技有限公司,8000.0
网络销售精英,深圳市达和顺信息科技有限公司,15000.0
龙华链家底薪5K+高提成,深圳市童心爱文化传播有限责任公司,6000.0
龙华链家底薪5K+高提成,深圳市探源教育科技发展有限公司,6000.0
龙华链家底薪5K+高提成,深圳市探源教育科技发展有限公司,4000.0
销售专员,深圳市探源教育科技发展有限公司,4000.0
龙华链家底薪5K+高提成,深圳市探源教育科技发展有限公司,3000.0
龙华链家底薪5K+高提成,深圳魅色网络传媒有限公司,8000.0
渠道专员,深圳魅色网络传媒有限公司,8000.0
销售业务员（招聘应届毕业生）,深圳市探源教育科技发展有限公司,5000.0
课程顾问,深圳市海如文化传播有限公司,3000.0
流程专员,第七印象文化传媒（深圳）有限公司,4000.0
微信客服/在线销售,深圳市图派科技有限公司,5000.0
策划文案,深圳市时尚传媒有限公司,6000.0
网络主播,深圳市时尚传媒有限公司,6000.0
网络主播,公司名,0
网络主播,东方福利网,8333.333333333334
网络主播,深圳噼咔噼科技有限公司,3500.0
网络主播,深圳市艺和展览展示有限公司,3000.0
网络主播,深圳市釨骏创业贸易有限公司,5000.0
网络主播,深圳市釨骏创业贸易有限公司,4000.0
客服AE,深圳市釨骏创业贸易有限公司,3000.0
电话销售,深圳市釨骏创业贸易有限公司,3000.0
成人口语英语讲师 底薪+课酬+奖励,东方福利网,8333.333333333334
龙华：高薪急聘英语老师（英语口语老师成人英语老师）,深圳市盛航伊甸科技有限公司,4000.0
高薪诚聘 英语讲师（底薪+课酬+奖励）,深圳市多门数字科技有限公司,5000.0
龙华：英语讲师（底薪+课酬+奖励）,深圳市釨骏创业贸易有限公司,4000.0
龙华：高薪急聘英语老师（英语口语老师+成人英语老师,深圳卓顶展览服务有限公司,8000.0
龙华：急聘英语老师（英语口语老师成人英语老师,深圳市东海兄弟传媒有限公司,10000.0
龙华：急聘成人英语口语老师+英语老师成人口语老师,深圳市楼氏文化传播有限公司,5000.0
龙华：英语讲师（底薪+课酬+奖励）,深圳噼咔噼科技有限公司,3000.0
龙华：急聘英语老师成人口语老师（底薪+课酬+奖励）,深圳市时代蓝风文化传播有限公司,4000.0
龙华：急聘英语老师（底薪+课酬+奖励）+英语口语老师,深圳链家房地产经纪有限公司,5000.0
龙华：急聘英语老师（底薪+课酬+奖励）,深圳链家房地产经纪有限公司,5000.0
龙华：急聘英语老师（英语讲师成人口语老师）,深圳链家房地产经纪有限公司,5000.0
网络销售专员,极致文化传媒（深圳）有限公司,6000.0
急招歌手 主持人 礼仪模特 舞蹈员 无经验均可,深圳市网娱时代文化传播有限公司,6000.0
文员,深圳市网娱时代文化传播有限公司,15000.0
行政文员,深圳市网娱时代文化传播有限公司,10000.0
前台接待,深圳链家房地产经纪有限公司,5000.0
网络销售专员,深圳市百业鼎盛商贸有限公司,6000.0
网络销售专员,深圳链家房地产经纪有限公司,5000.0
销售经理,深圳链家房地产经纪有限公司,5000.0
电话销售顾问(西丽珠光、免费住宿、月休7天）,深圳链家房地产经纪有限公司,5000.0
网络客服专员,深圳市花开大地文化传媒连锁管理有...,4500.0
销售经理,深圳链家房地产经纪有限公司,5000.0
直招舞蹈演员，礼仪模特,深圳链家房地产经纪有限公司,5000.0
销售经理,深圳市金世鹏诚文化传播有限公司,3000.0
AE,深圳市之凡文化传播有限公司,3000.0
展览项目助理,深圳市萍之舞专业舞蹈传媒有限公司,6000.0
展览助理,北京派瑞威行广告有限公司,4000.0
龙华链家底薪5K+高提成,深圳市壹加壹餐饮管理有限公司,6000.0
网络销售专员,深圳市红苹果企业形象策划有限公司,4000.0
业务拓展急招销售人才,深圳魅色网络传媒有限公司,8000.0
无责底薪3500诚聘网络销售专员周末双休,深圳魅色网络传媒有限公司,8000.0
影城放映员,深圳魅色网络传媒有限公司,8000.0
公司直招礼仪模特、舞蹈学员,深圳魅色网络传媒有限公司,8000.0
直招模特，舞蹈演员，迎宾接待,深圳魅色网络传媒有限公司,8000.0
总经理助理,深圳魅色网络传媒有限公司,8000.0
活动执行专员,深圳魅色网络传媒有限公司,8000.0
广告客服助理/广告AE助理,深圳市形尚品牌文化传播有限公司,3000.0
市场研究员,深圳星煌文化传媒有限公司,6000.0
人事助理,深圳市维特教育培训有限公司,6000.0
龙华链家底薪5K+高提成,深圳市维特教育培训有限公司,9166.666666666666
SQA 软件质量保障工程师（实习生）,深圳市维特教育培训有限公司,7999.999999999999
链家龙华就近安排门店置业顾问,深圳市维特教育培训有限公司,6000.0
市场研究员,公司名,0
链家龙华房产经纪人底薪5K+高提成,深圳市维特教育培训有限公司,9000.0
（盘古之手急聘）项目部文员,深圳市维特教育培训有限公司,6000.0
前台接待,深圳市维特教育培训有限公司,6000.0
设计师,深圳市维特教育培训有限公司,6666.666666666666
总经理助理,深圳市维特教育培训有限公司,6000.0
生物实验室实验员（急聘）,深圳市维特教育培训有限公司,6000.0
flash动画设计师,深圳市维特教育培训有限公司,6666.666666666666
网络销售专员,深圳市维特教育培训有限公司,6000.0
销售经理,深圳市时尚传媒有限公司,6000.0
销售经理,极致文化传媒（深圳）有限公司,6000.0
摄影师,深圳市声遥文化传播有限公司,3000.0
后期修图师,深圳市童心爱文化传播有限责任公司,6000.0
文案策划,深圳市童心爱文化传播有限责任公司,6000.0
产品摄影师（电商数据管理）,深圳市时尚传媒有限公司,6000.0
客服,深圳市时尚传媒有限公司,6000.0
行政专员,东方福利网,8333.333333333334
新媒体运营实习生,深圳博裕文化发展有限公司,8000.0
文案助理,深圳市盛航伊甸科技有限公司,4000.0
销售经理,东方福利网,8333.333333333334
销售经理,极致文化传媒（深圳）有限公司,6000.0
销售经理,东方福利网,8333.333333333334
网络销售专员,深圳尚一行影像传媒有限公司,4500.0
网络销售专员,华港展览（深圳）有限公司,6000.0
销售专员,华港展览（深圳）有限公司,6000.0
销售专员,深圳链家房地产经纪有限公司,5000.0
广告标识学徒小工,深圳市时尚传媒有限公司,6000.0
直招新人礼仪模特、舞蹈员，无经验可培训,深圳市鑫鼎创源文化传媒有限公司,8000.0
电话销售（应届生+双休+五险一金）,深圳市鑫鼎创源文化传媒有限公司,10000.0
小学数学老师,深圳市云幕影业有限公司,3000.0
技术维修员（包住宿）,极致文化传媒（深圳）有限公司,6000.0
销售代表,极致文化传媒（深圳）有限公司,6000.0
销售代表 （急聘，底薪+提成）,深圳铁树影业股份有限公司,6000.0
电话销售,深圳市锐意广告有限公司,4000.0
字幕师,深圳市锐意广告有限公司,4000.0
字幕师,深圳市上书房信息咨询有限公司,6000.0
行政助理/行政专员（五险+双休）,深圳市上书房信息咨询有限公司,4500.0
网络主播,深圳链家房地产经纪有限公司,5000.0
网络主播,星美控股集团有限公司,4500.0
网络主播,深圳链家房地产经纪有限公司,5000.0
网络主播,深圳市上书房信息咨询有限公司,6000.0
网络主播,深圳链家房地产经纪有限公司,5000.0
网络主播,深圳市联纵文化传播有限公司,3500.0
网络主播,深圳市声遥文化传播有限公司,3000.0
网络主播,深圳腾清动漫股份有限公司,6000.0
网络主播,深圳星光演艺传媒有限公司,4500.0
校园主播/模特/娱乐艺人,英诺利科技（深圳）有限公司,4500.0
销售助理,深圳市大智慧文化传媒有限公司,4500.0
急聘销售专员（储备事业合伙人）,深圳市时尚传媒有限公司,6000.0
媒介实习生,东方福利网,8333.333333333334
新媒体推广实习生,东方福利网,8333.333333333334
市场营销专员,公司名,0
文员,深圳市非凡达品牌策划有限公司,5000.0
运营部助理,深圳市非凡达品牌策划有限公司,5000.0
空间设计师,深圳市紫瞳映画文化发展有限公司,3000.0
空间设计师/展示空间设计师/设计师,深圳市紫瞳映画文化发展有限公司,3000.0
链家龙华房产销售底薪5K+高提成,深圳市海姿宇文化传播有限公司,3000.0
后期修图师,深圳市上书房信息咨询有限公司,3000.0
链家龙华售楼员底薪5K+高提成,深圳市上书房信息咨询有限公司,2000.0
链家龙华房产经纪人底薪5K,深圳三千院广告有限公司,4000.0
链家龙华置业顾问底薪5K+高提成,东方福利网,8333.333333333334
链家龙华房产经纪人底薪5K+高提成,东方福利网,8333.333333333334
广告标识公司学徒,东方福利网,8333.333333333334
无经验培训模特演员8000+,深圳市时尚传媒有限公司,6000.0
品牌设计师,深圳市时尚传媒有限公司,6000.0
国际展会销售(英文),深圳市时尚传媒有限公司,6000.0
销售/业务,深圳市时尚传媒有限公司,6000.0
展位搭建业务员,深圳市百方标识工程有限公司,2000.0
销售精英,极致文化传媒（深圳）有限公司,6000.0
财务会计专员,深圳爱飞扬信息科技有限公司,6000.0
招聘人力资源专员,深圳市优加教育文化发展有限公司,4500.0
研究员,深圳市福田区博众电子经营部,3000.0
链家龙华底薪5K+高提成,深圳市福田区博众电子经营部,5000.0
产品推广/产品助理/产品运营/产品策划专员,深圳市壹人壹像文化发展有限责任公司,6000.0
微信运营/微信营销/运营助理/运营专员,深圳市中创艺文化发展有限公司,3000.0
内容运营专员/运营策划/市场运营/品牌运营,深圳宜和股份有限公司（深视宜和购...,3500.0
售前客服/售后客服/淘宝客服/电话客服,深圳宜和股份有限公司（深视宜和购...,3000.0
活动策划/市场营销专员/企划专员/营销顾问,深圳市多门数字科技有限公司,4000.0
办公室文员/行政前台/文员/助理/人事文员,深圳魅色网络传媒有限公司,8000.0
行政秘书/行政前台/行政人事(提供单间宿舍),深圳魅色网络传媒有限公司,8000.0
人事行政/人事前台/人事助理/人事主管,深圳魅色网络传媒有限公司,8000.0
商务助理/销售助理/商务主管/商务拓展,深圳魅色网络传媒有限公司,8000.0
大客户代表/销售顾问/销售专员/电话销售,深圳魅色网络传媒有限公司,8000.0
平面美工/设计师/视觉设计/平面设计,深圳魅色网络传媒有限公司,8000.0
UI设计师/UI设计/设计师助理/视觉设计,深圳魅色网络传媒有限公司,8000.0
旅游销售/产品销售/旅游顾问/旅游策划,深圳魅色网络传媒有限公司,8000.0
房产销售/置业顾问/房产咨询/房产评估/房产,深圳魅色网络传媒有限公司,8000.0
投资管理/投资顾问/理财规划师/理财销售,深圳魅色网络传媒有限公司,8000.0
投资经理/理财规划/投资顾问/风险投资,深圳东文传媒股份有限公司,3500.0
证券/股票操盘手/期货操盘手/股票讲师,深圳博裕文化发展有限公司,8000.0
理财规划师/理财/储备经理/交易员,深圳市飞象金融服务有限公司,3000.0
翻译/英语培训/翻译实习/英语助教,深圳市飞象金融服务有限公司,3000.0
课程顾问/培训讲师/培训专员/培训助理,星美控股集团有限公司,4000.0
理财顾问/基金销售/理财规划/投资分析/投资,星美控股集团有限公司,3500.0
证券顾问/期货经纪人/外汇经纪人/理财规划,深圳市唐辰文化传播有限公司,3000.0
旅游策划/旅游销售/产品销售/销售专员,深圳市数众空间展示有限公司,8000.0
房地产开发/置业顾问/置业销售/客户代表,深圳市数众空间展示有限公司,6000.0
仓储/仓库管理员/物流/物流仓储,深圳链家房地产经纪有限公司,5000.0
外贸专员/外贸销售/外贸业务/进出口贸易,深圳市形尚品牌文化传播有限公司,6000.0
物流专员/助理/仓储(包吃住+周末双休),深圳链家房地产经纪有限公司,5000.0
高级采购专员/采购审核/采购管理/采购文员,深圳链家房地产经纪有限公司,5000.0
编辑策划/组稿文员/组稿专员/文字编辑/文秘,深圳链家房地产经纪有限公司,5000.0
运营经理/运营主管/新媒体运营/运营顾问,公司名,0
产品助理/产品运营/产品策划专员/产品推广,深圳链家房地产经纪有限公司,5000.0
项目拓展/项目执行/项目专员/项目助理,深圳市百方标识工程有限公司,2000.0
会务专员/会务接待/会务执行/会务策划,极致文化传媒（深圳）有限公司,6000.0
广告策划/策划专员/策划文案/广告运营,深圳市乐道形象策划有限公司,5000.0
公关/公关媒介/公关策划/公关活动/公关顾问,深圳市优展展览展示有限公司,6000.0
新媒体运营主管/专员/用户运营/活动运营,深圳市优展展览展示有限公司,3000.0
商家运营/网店运营/运营顾问/运营专员,深圳市优展展览展示有限公司,3000.0
活动策划/营销策划/策划助理/策划专员,深圳市优展展览展示有限公司,6000.0
活动策划/营销策划/策划助理/策划专员,深圳市凡品上文化传媒有限公司,5000.0
内容/媒体运营/内容编辑/运营顾问/运营推广,深圳市上书房信息咨询有限公司,4500.0
运营助理/行政专员/市场助理/市场营销专员,深圳市上书房信息咨询有限公司,6000.0
网店运营/媒体运营/活动运营/客服/电子商务,深圳链家房地产经纪有限公司,5000.0
在线营销专员/销售专员/电话销售/业务员,上海百倍丰朴科技有限公司,6500.0
售前/售后支持工程师/售前服务/售前顾问,上海百倍丰朴科技有限公司,6500.0
客户服务/VIP客服/VIP专员/VIP接待,上海百倍丰朴科技有限公司,8000.0
客服专员/客服代表/呼叫中心/咨询热线,上海百倍丰朴科技有限公司,5500.0
投诉处理专员/客户关系/客户投诉处理,上海百倍丰朴科技有限公司,8000.0
客户服务经理/助理/客服主管/在线客服,上海百倍丰朴科技有限公司,5000.0
在线客服/网络咨询顾问/客服代表/客服专员,上海百倍丰朴科技有限公司,4100.0
客户支持服务/售前服务/售后服务/客服,上海百倍丰朴科技有限公司,5000.0
运营专员/活动策划/营销活动/策划执行,上海百倍丰朴科技有限公司,4500.0
市场营销专员/市场推广/企划专员/营销,上海百倍丰朴科技有限公司,8000.0
市场策划专员/活动执行/市场营销/活动运营,上海百倍丰朴科技有限公司,6500.0
市场营销专员/市场推广/企划专员/营销,上海百倍丰朴科技有限公司,8000.0
市场营销顾问/营销顾问/市场推广/营销经理,上海百倍丰朴科技有限公司,4500.0
财务助理/出纳会计/经理助理/出纳(包吃住),上海百倍丰朴科技有限公司,6000.0
财务助理/财务分析/财务文员/会计助理,上海百倍丰朴科技有限公司,8000.0
会计/会计助理/财务助理/财务分析,上海百倍丰朴科技有限公司,10000.0
秘书/文员/办公室文员/助理/人事文员,上海百倍丰朴科技有限公司,10000.0
行政助理/后勤专员/行政前台/行政秘书/文员,上海百倍丰朴科技有限公司,8000.0
部门助理/秘书/文员/客服文员/行政人事,上海百倍丰朴科技有限公司,8000.0
行政专员/助理/行政秘书/行政前台/文员,上海百倍丰朴科技有限公司,10000.0
办公室主任/行政主管/行政/人事经理,上海百倍丰朴科技有限公司,8000.0
招聘/猎头顾问/猎头助理/人力资源,上海百倍丰朴科技有限公司,5000.0
培训主管/培训课程顾问/培训经理/培训生,上海百倍丰朴科技有限公司,4500.0
人事/行政/人力资源/人事助理/人事实习,上海百倍丰朴科技有限公司,15000.0
人事行政/人事前台/人事助理/人事主管,上海百倍丰朴科技有限公司,4500.0
销售/销售主管/区域经理/客户经理/销售顾问,上海百倍丰朴科技有限公司,6500.0
商务主管助理/销售助理/商务代表/商务拓展,上海百倍丰朴科技有限公司,5000.0
销售主管/销售代表/客户经理/销售顾问,上海百倍丰朴科技有限公司,4500.0
培训师助理/讲师/培训专员/课程顾问/培训,上海百倍丰朴科技有限公司,4500.0
销售数据分析/运营推广/电话销售/销售运营,上海百倍丰朴科技有限公司,10000.0
销售运营支持/销售顾问/运营推广/销售行政,上海百倍丰朴科技有限公司,6500.0
商务行政助理/商务运营/商务文员/商务代表,上海百倍丰朴科技有限公司,5000.0
销售顾问/销售专员/行政文员/销售行政,上海百倍丰朴科技有限公司,6500.0
金融产品服务/销售代表/销售顾问(各种福利),上海百倍丰朴科技有限公司,8000.0
会展销售/活动销售/业务拓展/策划/销售,上海百倍丰朴科技有限公司,6500.0
广告销售/客户代表/广告拓展/广告文案,上海百倍丰朴科技有限公司,6500.0
广告/广告拓展/广告文案/广告销售,上海百倍丰朴科技有限公司,6500.0
营销/销售助理/电话销售/销售顾问/客户代表,上海百倍丰朴科技有限公司,8000.0
分销专员/销售/快消品销售/销售代表/渠道,公司名,0
渠道销售/客户代表/分销专员/销售内勤,上海百倍丰朴科技有限公司,8000.0
销售/销售工程师/销售经理/业务员,上海百倍丰朴科技有限公司,10000.0
大客户销售/销售代表/业务代表/销售专员,上海百倍丰朴科技有限公司,8000.0
销售代表/大客户销售/销售顾问/销售专员,上海百倍丰朴科技有限公司,8000.0
营销/销售助理/电话销售/销售顾问/客户代表,上海百倍丰朴科技有限公司,6000.0
销售/在线销售/销售顾问/网络销售,上海百倍丰朴科技有限公司,8000.0
品牌推广/设计/连锁经营管理/招商运营,上海百倍丰朴科技有限公司,8000.0
营业员/导购员/销售专员/销售代表,上海百倍丰朴科技有限公司,4500.0
婚礼设计/婚礼顾问/婚礼执行/婚礼摄影,上海百倍丰朴科技有限公司,4500.0
健身教练/课程顾问/健身助理/建设顾问,上海百倍丰朴科技有限公司,8000.0
店长/销售经理/储备干部/经理,上海百倍丰朴科技有限公司,5500.0
课程顾问/策划专员/咨询顾问/咨询服务,上海百倍丰朴科技有限公司,5000.0
培训经理/培训/讲师/培训专员/招聘培训,上海百倍丰朴科技有限公司,8000.0
总经理司机/机动车司机/专职司机/行政司机,上海百倍丰朴科技有限公司,4500.0
证券投资/证券顾问/证券代表/证券经纪人,上海百倍丰朴科技有限公司,6500.0
区域经理/业务代表/业务拓展/销售经理,上海百倍丰朴科技有限公司,4500.0
银行柜员/银行会计/信贷/贷款/银行助理,上海百倍丰朴科技有限公司,10000.0
宾馆销售/销售顾问/酒店/销售代表,上海百倍丰朴科技有限公司,4500.0
信用卡业务/销售/客服/推广,上海百倍丰朴科技有限公司,4500.0
汽车咨询/汽车销售顾问/销售专员/销售代表,上海百倍丰朴科技有限公司,4500.0
销售经理,上海百倍丰朴科技有限公司,5000.0
新媒体运营专员（应届毕业生）,上海百倍丰朴科技有限公司,4500.0
新媒体运营专员（应届毕业生）,上海百倍丰朴科技有限公司,5000.0
招聘市场研究员,上海百倍丰朴科技有限公司,4500.0
信息录入文员,上海百倍丰朴科技有限公司,11000.0
薪酬绩效专员,上海百倍丰朴科技有限公司,8000.0
创意文案策划,上海百倍丰朴科技有限公司,11000.0
财务助理（实习）,上海百倍丰朴科技有限公司,6500.0
销售专员/销售代表/客户经理,上海百倍丰朴科技有限公司,5000.0
销售/渠道销售,上海百倍丰朴科技有限公司,6500.0
客户经理/销售经理（底薪4500）,上海百倍丰朴科技有限公司,8000.0
销售工程师/销售经理,上海百倍丰朴科技有限公司,11000.0
大客户经理,上海百倍丰朴科技有限公司,10000.0
税务专员,上海百倍丰朴科技有限公司,8000.0
会计/财务专员,上海百倍丰朴科技有限公司,8000.0
司机,上海百倍丰朴科技有限公司,4500.0
招聘专员 5000 绩效,上海百倍丰朴科技有限公司,8000.0
招聘主管/资深招聘专员,上海百倍丰朴科技有限公司,10000.0
财务助理/出纳,上海百倍丰朴科技有限公司,8000.0
总经理助理,上海百倍丰朴科技有限公司,4500.0
前台,上海百倍丰朴科技有限公司,4500.0
行政专员/助理/文员,上海百倍丰朴科技有限公司,11000.0
人事专员,上海百倍丰朴科技有限公司,6000.0
销售数据分析,上海百倍丰朴科技有限公司,8000.0
外贸助理/外贸业务员,上海百倍丰朴科技有限公司,6500.0
外贸业务员,上海百倍丰朴科技有限公司,11000.0
会计 会计助理,上海百倍丰朴科技有限公司,8000.0
商务专员/助理,上海百倍丰朴科技有限公司,11000.0
业务扩展专员,上海百倍丰朴科技有限公司,8000.0
文案策划,上海百倍丰朴科技有限公司,10000.0
呼叫中心客服,公司名,0
行政助理,上海百倍丰朴科技有限公司,4500.0
市场推广助理,上海百倍丰朴科技有限公司,10000.0
数学老师,上海百倍丰朴科技有限公司,8000.0
行政文员,上海百倍丰朴科技有限公司,8000.0
首饰包装公司跟单业务员,上海百倍丰朴科技有限公司,10000.0
大客户销售,上海百倍丰朴科技有限公司,8000.0
管理培训生-人力资源岗,上海百倍丰朴科技有限公司,5000.0
运营专员,上海百倍丰朴科技有限公司,8000.0
运营专员,上海百倍丰朴科技有限公司,10000.0
销售,上海百倍丰朴科技有限公司,4500.0
直招模特，舞蹈演员,上海百倍丰朴科技有限公司,6500.0
大客户销售经理,上海百倍丰朴科技有限公司,10000.0
