Total_position,Total_company,Salary_per_month
诚聘销售助理，销售顾问（广州）,广州同达网络咨询服务有限公司,8000.0
应届毕业生专招，无须经验（广州）,广州道惟教育科技有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州同达网络咨询服务有限公司,8000.0
无责任底薪招销售+高提成（超长年假）,广州同达网络咨询服务有限公司,8000.0
平面设计师,广州瞳采生物科技有限公司,2000.0
艺术品销售（带薪培训+高提成）,广州瞳采生物科技有限公司,3000.0
艺术品销售顾问（带薪培训+一个月转正+年终奖励）,广州瞳采生物科技有限公司,3000.0
演员/模特/网红,广州爱秀文化传播有限公司,8000.0
双休4K接线文员,广东立本文化传媒有限公司,3000.0
业务跟单助理,广东立本文化传媒有限公司,3200.0
行政文员,广州市玖悠广告有限公司,3000.0
高薪金融网络销售,广州市玖悠广告有限公司,3000.0
微信客服无责底薪3200+高提,澳斯汀拍卖（广州）有限公司,8000.0
人力资源专员,广州瀚博展览服务有限公司,5000.0
培训主管/培训专员,广州瀚博展览服务有限公司,8000.0
客户主任,广州市巧图展览策划有限公司,4000.0
客服代表（五险+高提成+高底薪）,广州市巧图展览策划有限公司,4000.0
渠道专员（五险+高提成+出国旅游）,广州市巧图展览策划有限公司,4000.0
项目助理（无责任底薪+五险）,广州市巧图展览策划有限公司,4000.0
外贸跟单员,广州市雅泽文化传播有限公司,6666.666666666666
国内业务员,广州市雅泽文化传播有限公司,8000.0
媒介助理/实习,广州市雅泽文化传播有限公司,25000.0
游戏视频编辑,广州市雅泽文化传播有限公司,25000.0
销售专员+包吃+同和+无须外出拓展客源,广州市雅泽文化传播有限公司,25000.0
投资理财顾问,广州市雅泽文化传播有限公司,25000.0
急招网络销售待遇从优,广州市雅泽文化传播有限公司,6666.666666666666
销售顾问/网络销售/（双休）,广州市雅泽文化传播有限公司,25000.0
项目助理,广州市雅泽文化传播有限公司,16666.666666666668
数据分析专员,广州菲立摄影有限公司,2000.0
办公室销售文员,广东因赛品牌营销集团股份有限公司,4000.0
诚聘销售顾问,广东因赛品牌营销集团股份有限公司,4500.0
诚聘销售助理4.1k+高提成,框架传媒广州分公司,3000.0
诚聘销售助理，可带薪培训+高提成,框架传媒广州分公司,3000.0
诚聘销售助理，销售顾问,广州快鱼文化传媒有限公司,3000.0
销售客服/微信客服/（双休）,广州快鱼文化传媒有限公司,3000.0
销售顾问/微信销售/（双休）,广州快鱼文化传媒有限公司,2500.0
应届毕业生，带薪培训,广州胜通展示用品有限公司,3000.0
应届毕业生专招，无须经验（广州）,慧展科技（广州）有限公司,8333.333333333334
诚聘销售助理，销售顾问（广州）,慧展科技（广州）有限公司,6000.0
前台接待,广州松树网络科技有限公司,3000.0
普工技工,深圳市炫彩视听设备有限公司,3000.0
设计师实习生（重点培养）,广州真好看文化传媒有限公司,3700.0
行政助理,广州真好看文化传媒有限公司,1000.0
客服文员+五险+大小周（天河珠村）+4000起,广州真好看文化传媒有限公司,3700.0
客服专员+五险+大小周（天河珠村）+3000起,公司名,0
吃鸡游戏类社区运营,广州像素森林动漫科技有限公司,3000.0
策划运营,广州市微本广告设计有限公司,4000.0
PHP开发工程师,广州市国钰电子有限公司,3000.0
微信营销,昌荣传媒股份有限公司,3000.0
客户专员,深圳五八驾悦信息网络科技有限公司,4500.0
艺术品经纪人,安捷达（北京）顾问有限公司广州分...,1500.0
信息流推广8000—12000,广州靶向信息科技有限公司,6000.0
应届毕业生专招，无须经验（广州）,广州瑞鸿展览服务有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州像素森林动漫科技有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广州像素森林动漫科技有限公司,8000.0
诚聘销售助理，销售顾问（广州）,北京华兴汇河文化交流有限公司,4500.0
美甲师,北京华兴汇河文化交流有限公司,4500.0
五羊邨无责任底薪招销售+高提成,北京华兴汇河文化交流有限公司,4100.0
行政文员,北京华兴汇河文化交流有限公司,4500.0
行政文员,广州华逸文化传媒有限公司,8000.0
广告运营专员招募7000-15000,奥飞娱乐股份有限公司,5000.0
人事行政专员,广州瀚博展览服务有限公司,10000.0
网络编辑&推广,广州瀚博展览服务有限公司,6000.0
电商运营助理,广东嘉娱影业传媒有限公司,8000.0
化妆品销售业务员,广州市墨璃艺术有限公司,3800.0
化妆品诚聘销售文员,广州佳怡气模广告有限公司,3000.0
人事行政专员,广州问古文化传播有限公司,3200.0
客户经理,广州同达网络咨询服务有限公司,8000.0
主播星探/经纪人,广州同达网络咨询服务有限公司,8000.0
应届毕业生专招，无须经验（广州）,广州集和品牌管理顾问股份有限公司,4000.0
应届毕业生销售顾问（带薪培训）,广州集和品牌管理顾问股份有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广东省广影业股份有限公司广州分公司,3000.0
诚聘销售助理，销售顾问（广州）,广州喜房广告有限公司,4500.0
应届毕业生专招，无须经验（广州）,广州喜房广告有限公司,4500.0
诚聘销售助理，销售顾问（广州）,广州喜房广告有限公司,4500.0
微信公众号运营,广州数祺数字科技有限公司,3000.0
活动策划管培生,广州数祺数字科技有限公司,4500.0
招聘主播网红可男女,广东星灿文化传播有限公司,2000.0
销售代表（培训上岗）,广州市淘游者网络科技有限公司,3000.0
无经验金融网络销售（带薪培训上岗）,广州点森企业形象策划有限公司,30000.0
广告实习生,广州同达网络咨询服务有限公司,8000.0
五羊城  月薪6K--8K急招销售精英,广州同达网络咨询服务有限公司,8000.0
无责任底薪招销售+高提成,广州科程信息技术有限公司,5000.0
电商客服专员---台湾、东南亚各国,广东电声市场营销股份有限公司,3000.0
跟单文员,广州市天诺营销策划有限公司,4500.0
时尚运营（选品师）,广州同达网络咨询服务有限公司,6000.0
公关文案,北京华兴汇河文化交流有限公司,4500.0
销售代表（无责任底薪+五险一金）,北京华兴汇河文化交流有限公司,4500.0
电话客服（五险一金）,北京华兴汇河文化交流有限公司,4500.0
客服专员（五险一金）,北京华兴汇河文化交流有限公司,4500.0
应届毕业生专招，无须经验（广州）,广州科程信息技术有限公司,6000.0
应届毕业生专招，无须经验（广州）,广州科程信息技术有限公司,6000.0
诚聘销售助理，销售顾问（广州）,北京华兴汇河文化交流有限公司,4100.0
市场拓展专员,北京华兴汇河文化交流有限公司,4100.0
市场营销,北京华兴汇河文化交流有限公司,4500.0
平面设计,公司名,0
"诚聘销售助理,无责任底薪4.1k培训",澳斯汀拍卖（广州）有限公司,3000.0
诚聘销售助理，可带薪培训,广州奥雅龙灯光设备有限公司,2000.0
货物操作员,广州艾尔文化传播有限公司,2000.0
市场拓展经理,广州迪可琳企业形象策划有限公司,3000.0
市场顾问,广州零点互动网络科技有限公司,4500.0
前台文员/行政助理,广州零点互动网络科技有限公司,3000.0
海外发行助理,广州市淘游者网络科技有限公司,3000.0
广告销售总监,广州沃野教育科技有限公司,4500.0
人事文员,团卖物联科技（广州）有限公司,5000.0
会计（工作轻松+诚聘）,深圳久零后传媒有限公司,3000.0
媒体业务部文员,澳斯汀拍卖（广州）有限公司,10000.0
金融销售专员,澳斯汀拍卖（广州）有限公司,10000.0
金融销售专员,广州淼海网络科技有限公司,6000.0
金融销售专员,北京华兴汇河文化交流有限公司,4100.0
创意部实习生（平面）,北京华兴汇河文化交流有限公司,4500.0
店面营业员,北京华兴汇河文化交流有限公司,4500.0
店面营业员,北京华兴汇河文化交流有限公司,4500.0
店面营业员,广州市联可比思广告有限公司,4500.0
店面营业员,广州华逸文化传媒有限公司,8000.0
展览项目专员,广州问古文化传播有限公司,3500.0
王者荣耀游戏编辑,广州问古文化传播有限公司,3500.0
网络销售助理,广州淼海网络科技有限公司,7000.0
课程顾问,广州星生文化传播有限公司,4500.0
客服前台,广州易麦广告有限公司,3000.0
市场实习生,广州文运堂贸易有限公司,3500.0
客服助理,腾鸽传媒（广州）有限公司,4500.0
行政助理,腾鸽传媒（广州）有限公司,6000.0
行政前台文员,广州佳运文化传播有限公司,3000.0
中英文幼儿园老师（急聘）,广州点思立公共关系咨询有限公司,3000.0
电话邀约客服（无责底薪3000+丰厚奖金）,斯辰国际影视文化传媒（广州）有限...,3500.0
美工设计师,北京华兴汇河文化交流有限公司,4100.0
分销经理,广州华逸文化传媒有限公司,6000.0
跟单员,北京华兴汇河文化交流有限公司,4500.0
应届毕业生专招，无须经验（广州）,北京华兴汇河文化交流有限公司,4500.0
诚聘销售助理，销售顾问（广州）,北京华兴汇河文化交流有限公司,4100.0
美妆文案策划,北京华兴汇河文化交流有限公司,4500.0
美妆编辑,深圳久零后传媒有限公司,3000.0
美妆文案编辑,奥园文化公司,4000.0
应届毕业生专招，无须经验（广州）,广州爱秀文化传播有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广州奥纵传媒广告有限公司,8000.0
市场助理（急聘）,广州奥纵传媒广告有限公司,8000.0
应届毕业生专招，无须经验（广州）,广州珀施企业形象策划有限公司,1500.0
诚聘销售助理，销售顾问（广州）,广州华逸文化传媒有限公司,6000.0
《中国旅游报》广东记者站采编,广州华逸文化传媒有限公司,8000.0
行政后勤,广州佳运文化传播有限公司,2000.0
餐厅厨工,广州佳运文化传播有限公司,3000.0
电商平台客服专员（急聘，非网络销售）,广州佳运文化传播有限公司,3000.0
销售代表,广州景冠营销策划有限公司,4000.0
业务销售,广州珀瑜文化传播有限公司,4000.0
电话销售客服人员,广州珀瑜文化传播有限公司,4000.0
电话销售（番禺）,公司名,0
销售客服（无经验亦可）,广州珀瑜文化传播有限公司,4000.0
销售勤奋月入过W（交通便利）,北京华兴汇河文化交流有限公司,4100.0
业务员,北京华兴汇河文化交流有限公司,4100.0
诚聘销售助理，销售顾问,北京华兴汇河文化交流有限公司,4500.0
酷狗网络主播（小时工/全职）,广州沃野教育科技有限公司,4500.0
高薪网络主播/直播艺人/直播运营,广州沃野教育科技有限公司,4500.0
线上网络主播/直播（可在家工作）,广州星芒文化传媒有限公司,4500.0
线上网络主播/直播（可在家工作）,北京华兴汇河文化交流有限公司,4500.0
酷狗平台主播,北京华兴汇河文化交流有限公司,4500.0
包住+诚聘视频主播5K,广州铭毅腾广告有限公司,2000.0
因公司发展需求急需大量酷狗全职/小时工/主播,广州高博斯文化发展有限公司,8000.0
运营专员,广州高博斯文化发展有限公司,8000.0
财务会计专员,未来传媒广告（广州）有限公司,3000.0
销售无责任底薪+提成+进地铁（番禺）,广州金川文化有限公司,4000.0
无责任底薪销售（地铁口）,北京亿家晶视传媒有限公司,8000.0
销售专员（番禺地铁口）,广东粤地推营销策划有限公司,4500.0
网络销售专员（地铁口写字楼）,广州久丰报关代理有限公司,3500.0
销售代表,广东粤地推营销策划有限公司,4500.0
电话销售,广州煋缘商务服务有限公司,5000.0
电话销售,广州煋缘商务服务有限公司,5000.0
销售专员（应届生）,广州煋缘商务服务有限公司,5000.0
销售专员（近地铁）番禺,广州西缇盛方企业管理咨询有限公司,2000.0
销售客服专员（地铁口办公）,广州敏然文化传播有限公司,3000.0
销售助理（番禺）,广州敏然文化传播有限公司,3000.0
信贷专员销售代表,广州敏然文化传播有限公司,3000.0
电话销售,广州敏然文化传播有限公司,3000.0
销售代表,广州市巧图展览策划有限公司,4000.0
电话销售,广州市淘游者网络科技有限公司,3000.0
销售代表,广州市丹哆展览服务有限公司,3000.0
销售代表,广州乐贝文化发展有限公司,3000.0
电话销售,广州乐贝文化发展有限公司,3000.0
销售代表,广州乐贝文化发展有限公司,2000.0
电话销售,广州乐贝文化发展有限公司,3000.0
销售代表,广州乐贝文化发展有限公司,3000.0
业务代表,广州乐贝文化发展有限公司,2500.0
业务员,广州乐贝文化发展有限公司,6000.0
业务代表,广州乐贝文化发展有限公司,3000.0
活动策划实习生（线上线下）,广州金砖汇会展有限公司,3000.0
销售实习生（快消渠道）,广州金砖汇会展有限公司,5000.0
销售实习生（餐饮行业）,广州泛音科技有限公司,3000.0
销售代表（可转正）,北京华兴汇河文化交流有限公司,4100.0
销售代表（快消行业）,北京华兴汇河文化交流有限公司,4500.0
销售代表（旅游）,广州市橙艺策划有限公司,3500.0
销售代表（餐饮）,广州市橙艺策划有限公司,3500.0
渠道专员,广州市橙艺策划有限公司,3500.0
销售代表,北京华兴汇河文化交流有限公司,4100.0
电话销售,北京华兴汇河文化交流有限公司,4500.0
电话客服专员,广州乐贝文化发展有限公司,3000.0
文员助理 欢迎应届毕业生,北京华兴汇河文化交流有限公司,4100.0
新媒体运营实习生,北京华兴汇河文化交流有限公司,4500.0
展会销售专员+无责任底薪+高提成,公司名,0
课程顾问,广州新景致文化传播有限公司,5000.0
网页美工设计（欢迎应届毕业生）,明煜天下影视传媒（广州）有限公司,3000.0
销售精英,广州金砖汇会展有限公司,3500.0
美美的美工设计（应届毕业生优先）,广州市晟堃沣源文化传媒有限公司,4000.0
行政助理,广州煋缘商务服务有限公司,5000.0
微信客服,广州煋缘商务服务有限公司,5000.0
编辑,广州煋缘商务服务有限公司,5000.0
客服专员,广州煋缘商务服务有限公司,5000.0
销售助理,广州煋缘商务服务有限公司,5000.0
行政助理,广州煋缘商务服务有限公司,5000.0
应届毕业生专招，无须经验（广州）,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问（广州）,北京华兴汇河文化交流有限公司,4500.0
实习生招聘,广州红颜文化传媒有限公司,5000.0
实习生,广州红颜文化传媒有限公司,5000.0
急招一批电话文员实习生,广州红颜文化传媒有限公司,5000.0
调查回访专员（客服文员）3.5K+双休,广州红颜文化传媒有限公司,5000.0
4K双休后台咨询文员（客服记录）,广州红颜文化传媒有限公司,5000.0
招聘专员/业务助理5K+周末双休,广州红颜文化传媒有限公司,5000.0
双休售后在线客服4K+可实习,广州红颜文化传媒有限公司,3000.0
摄影助理,广州南广文化传播有限公司,4500.0
应届毕业生专招，无须经验+高提成）,广州格林威尔文化传播有限责任公司,2000.0
诚聘销售助理，销售顾问，高提成,广州煋缘商务服务有限公司,5000.0
诚聘销售助理 4.1k+高提成,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州煋缘商务服务有限公司,5000.0
全职声乐老师（可买社保）,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问，高提成,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州煋缘商务服务有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州煋缘商务服务有限公司,5000.0
羊城晚报送报员,广州煋缘商务服务有限公司,5000.0
主播达人（高薪+培训+提成）,广州煋缘商务服务有限公司,5000.0
腾讯主播主持人,广州煋缘商务服务有限公司,5000.0
高薪聘请网络主播,广州煋缘商务服务有限公司,5000.0
主播/主播/舞蹈,广州煋缘商务服务有限公司,5000.0
主播达人,广州煋缘商务服务有限公司,5000.0
网红达人,广州煋缘商务服务有限公司,5000.0
网络主播（可***）,广州煋缘商务服务有限公司,5000.0
优质网络主播,广州煋缘商务服务有限公司,5000.0
网红歌手,广州煋缘商务服务有限公司,5000.0
手机直播,广州煋缘商务服务有限公司,5000.0
NOW网络主播,广州煋缘商务服务有限公司,5000.0
网络主播,广州煋缘商务服务有限公司,5000.0
三维动画师（实习）,广州煋缘商务服务有限公司,5000.0
门市顾问（销售）,广州煋缘商务服务有限公司,5000.0
教务助理,广州煋缘商务服务有限公司,5000.0
网络销售专员,广州有大志文化传播有限公司,4500.0
客服专员,广州有大志文化传播有限公司,12500.0
诚聘销售助理，销售顾问（广州）,广州有大志文化传播有限公司,6666.666666666666
Designer Intern,广州有大志文化传播有限公司,3000.0
"应届毕业生专招,4.1K无责任底薪+提成",广州有大志文化传播有限公司,8333.333333333334
诚聘销售助理，销售顾问（广州）,公司名,0
财务/会计助理,广州有大志文化传播有限公司,8333.333333333334
影城营运助理,广州有大志文化传播有限公司,8333.333333333334
销售代表/业务员,广州宏图致新文化传播有限公司,4000.0
急聘工程跟单（底薪+津贴）,广州煋缘商务服务有限公司,5000.0
3D设计师/空间设计/展览设计,广州煋缘商务服务有限公司,5000.0
展览设计师,澳斯汀拍卖（广州）有限公司,4500.0
展览业务员,广州瑞鸿展览服务有限公司,3000.0
产品设计助理（英雄）,广州幸运星广告有限公司,1500.0
创意文案策划,广州瑞鸿展览服务有限公司,3000.0
财务实习生（智能）,广州道惟教育科技有限公司,4000.0
诚聘羊城晚报投递员（海珠滨江）,广州新硕传媒广告有限公司,4000.0
招报纸投递员（上半天班）,广州新硕传媒广告有限公司,3000.0
羊城晚报招投递员（白云黄石）,广州新硕传媒广告有限公司,4500.0
编导,广州术木文化传播有限公司,3000.0
羊城晚报招聘天河棠下送报员,广州市微势网络科技有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州市优学电子科技有限公司,3000.0
订单员(系统培训),广州市优学电子科技有限公司,3000.0
储备干部（管理，应届生，晋升快+住宿,广州市优学电子科技有限公司,3000.0
市场推广员（市场营销专员/推广助理/市场拓展）,广州市森驰广告有限公司,3000.0
出差专员,北京华兴汇河文化交流有限公司,4100.0
初级销售+提成+奖金（免费培训+无需经验）,北京华兴汇河文化交流有限公司,4500.0
管理实习生（应届生/助理/培训生/人力资源）包住宿,广州巨浪展览策划有限公司,3000.0
应届实习生(管理实习生/助理/人事/管培训）晋升空间大,广州巨浪展览策划有限公司,2000.0
销售实习生,广州巨浪展览策划有限公司,2000.0
诚聘销售助理，销售顾问（广州）,广西弘昌文化有限公司,3000.0
行政助理兼前台文员,广西弘昌文化有限公司,3000.0
网页设计/建站/美工,广西弘昌文化有限公司,4500.0
电话销售,广西弘昌文化有限公司,3000.0
诚聘销售助理，销售顾问，无经验者可带薪培训（广州）,广州市名人婚纱影楼有限公司,2000.0
行政客服（广州）,北京华兴汇河文化交流有限公司,4100.0
行政客服（广州）,北京华兴汇河文化交流有限公司,4500.0
淘宝平面模特,北京华兴汇河文化交流有限公司,4500.0
网络运营推广,北京华兴汇河文化交流有限公司,4500.0
微信运营专员,广州卓乐艺术培训有限公司,5000.0
高扶持招跳槽主播，可不签约,北京华兴汇河文化交流有限公司,4500.0
招唱歌主播，跳舞主播，聊天主播,北京华兴汇河文化交流有限公司,4500.0
招网网络主播经济人，主播星探,北京华兴汇河文化交流有限公司,4500.0
高扶持招主播，唱歌聊天主播,北京华兴汇河文化交流有限公司,4500.0
高扶持招网络主播网红主播才艺主播,广东金羊发行有限公司,0
包长时间上热门诚招努力的主播,广州雪影文化传媒有限公司,10000.0
招网络主播，聊天唱歌主播,广州雪影文化传媒有限公司,8000.0
电话回访员（非销售）,广州雪影文化传媒有限公司,8000.0
网页美工,广州雪影文化传媒有限公司,8000.0
微信销售,广州雪影文化传媒有限公司,10000.0
销售代表,广州雪影文化传媒有限公司,15000.0
文员助理,广州雪影文化传媒有限公司,8000.0
出纳文员,广州雪影文化传媒有限公司,15000.0
项目执行,广州雪影文化传媒有限公司,10000.0
你是不是那个不一样的电话销售,广州雪影文化传媒有限公司,10000.0
接待员 4K 五险一金 包住宿午餐  双休,广州雪影文化传媒有限公司,8000.0
公司接待员,公司名,0
诚聘销售助理，销售顾问（广州）,广州雪影文化传媒有限公司,8000.0
客服专员,广州空山草木广告策划有限公司,3000.0
媒体业务部文员,广州盘子女人坊文化传播有限公司,6000.0
外勤督导,广州星韵教育咨询有限公司,3000.0
销售实习生,深圳万国金服商贸有限公司广州分公司,3000.0
羊城晚报招聘投递员（番禺市桥）,深圳万国金服商贸有限公司广州分公司,3000.0
国企招送报员（天河东山）,北京华兴汇河文化交流有限公司,4500.0
羊城晚报招聘投递员（越秀小北）,里贝拉（上海）商务咨询有限公司,2000.0
急招送报员  每天下午上班,北京华兴汇河文化交流有限公司,4100.0
网络客服,北京华兴汇河文化交流有限公司,4500.0
门市销售,广州世佳园林绿化有限公司,4500.0
跟件员,广州市光美文化有限公司,2000.0
业务代表,广州点森企业形象策划有限公司,3000.0
总经理助理,广州创爵展览服务有限公司,4500.0
编辑记者,广州市启辰展览服务有限公司,3000.0
业务员/销售助理,广州市启辰展览服务有限公司,4000.0
文员（氛围好、公司旅游、年终奖、带薪年假）,广州市启辰展览服务有限公司,3000.0
编辑策划/编辑记者/编辑文案（带薪年假、不加班）,奥飞娱乐股份有限公司,4000.0
展览业务员/销售,广州蓝策传媒有限公司,3000.0
项目业务员,奥飞娱乐股份有限公司,1500.0
化妆师实习生,广东金羊发行有限公司,2000.0
服务顾问,广东金羊发行有限公司,0
广告推广销售代表+五险+大小周（天河珠村）+3000起,广东金羊发行有限公司,2000.0
网络销售专员（天河珠村）,广州市贰陆影视传媒有限公司,4500.0
百度网络销售代表+五险+大小周（天河珠村）,广东金羊发行有限公司,2000.0
百度网络销售代表+五险+大小周（天河珠村）+3000起,北京华兴汇河文化交流有限公司,4500.0
仓管员,广州依和企业咨询管理有限公司,4200.0
管理培训生（人力资源方向）,广州依和企业咨询管理有限公司,3500.0
行政助理,广州依和企业咨询管理有限公司,3800.0
客户经理,广州依和企业咨询管理有限公司,4000.0
销售助理,广州依和企业咨询管理有限公司,5000.0
金融实习生,广州依和企业咨询管理有限公司,3000.0
招聘助手,广州依和企业咨询管理有限公司,3000.0
策划实习生,广州依和企业咨询管理有限公司,3000.0
销售实习生,北京华兴汇河文化交流有限公司,4500.0
淘宝平面模特,奥飞娱乐股份有限公司,4000.0
羊城晚报送报员（区庄）,广州淼海网络科技有限公司,8000.0
羊城晚报送报员（天河五山）,广州新硕传媒广告有限公司,4000.0
羊城晚报招投递员（海珠滨江）,北京华兴汇河文化交流有限公司,4500.0
电话销售,北京华兴汇河文化交流有限公司,3000.0
网络销售专员+五险+大小周（天河珠村）,北京华兴汇河文化交流有限公司,3000.0
TMK电话销售,广州梵沃文化传播有限公司,5000.0
市场专员/市场推广,创艺品牌策划（东莞）有限公司,6000.0
网络销售专员（天河珠村）,创艺品牌策划（东莞）有限公司,3500.0
网销+电销销售代表+五险+大小周（3000起）,广州共赢文化传媒有限公司,5000.0
广告推广销售专员+五险+大小周（天河珠村BRT站）,广州共赢文化传媒有限公司,5000.0
网络在线销售（天河珠村）+欢迎应届生,广州共赢文化传媒有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州共赢文化传媒有限公司,4000.0
行政前台,广州共赢文化传媒有限公司,5000.0
儿童摄影引导员,广州共赢文化传媒有限公司,5000.0
月入上万自媒体销售,公司名,0
诚聘销售助理，销售顾问（广州）,广州共赢文化传媒有限公司,5000.0
急招无责任底薪招销售+高提成,广州市江湖企业管理咨询有限公司,4000.0
应届毕业生销售顾问（带薪培训）,广州市江湖企业管理咨询有限公司,4000.0
音乐（钢琴）老师,广州市江湖企业管理咨询有限公司,6000.0
无责任底薪5k包住办公楼电话销售,广州市江湖企业管理咨询有限公司,5000.0
销售代表,广州市启辰展览服务有限公司,3000.0
网络销售,广州市启辰展览服务有限公司,3000.0
网络销售,广州市启辰展览服务有限公司,3000.0
网络销售,广州新硕传媒广告有限公司,4000.0
网络销售,广州富良商务服务有限公司,4000.0
网络销售,广州富良商务服务有限公司,4000.0
网络销售,北京华兴汇河文化交流有限公司,4500.0
网络销售,广州盘子女人坊文化传播有限公司,3000.0
销售代表,广州市喜马拉雅广告有限公司,6000.0
网络销售,广州市喜马拉雅广告有限公司,4500.0
销售代表,广州市喜马拉雅广告有限公司,4500.0
网络销售,广东金羊发行有限公司,2000.0
网络销售,广东金羊发行有限公司,2000.0
网络销售,广东金羊发行有限公司,2000.0
网络销售,广东金羊发行有限公司,2000.0
网络销售,佛山市古美女人坊文化传播有限公司,5000.0
网络销售,佛山市古美女人坊文化传播有限公司,5000.0
网络销售,佛山市古美女人坊文化传播有限公司,3000.0
网络销售,广州叁达展示设计工程有限公司,2000.0
销售代表,广州叁达展示设计工程有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,北京星子源公关策划有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,北京星子源公关策划有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,北京星子源公关策划有限公司,2000.0
网络销售（底薪3000+高提成+年终奖）,北京星子源公关策划有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,广州市启辰展览服务有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,广州市启辰展览服务有限公司,2500.0
业务员（底薪3000+高提成+年终奖）,焕儿传媒有限公司,3000.0
业务员（底薪3000+高提成+年终奖）,广州市耘蜂语文化传播有限公司,10000.0
销售代表（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,8000.0
网络销售（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
网络销售（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,8000.0
销售代表（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,8000.0
业务员（底薪3000+高提成+年终奖）,广州市家御广告制作有限公司,3000.0
销售代表（底薪3000+高提成+年终奖）,广州和力广告传播有限公司,4500.0
诚聘销售代表无需经验+免费培训+高提成+年终奖,槿尚韩式创意咨询有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,广州市耘蜂语文化传播有限公司,6000.0
网络销售（底薪3000+高提成+年终奖）,广州市耘蜂语文化传播有限公司,5000.0
网络销售（底薪3000+高提成+年终奖）,广州市耘蜂语文化传播有限公司,4000.0
销售代表（底薪3000+高提成+年终奖）,广州市耘蜂语文化传播有限公司,4500.0
销售代表（底薪3000+高提成+年终奖）,广州史瓦西品牌管理有限公司,1500.0
网络销售（底薪3000+高提成+年终奖）,深圳东文传媒股份有限公司,4500.0
网络销售（底薪3000+高提成+年终奖）,广州梵沃文化传播有限公司,5000.0
网络销售（底薪3000+高提成+年终奖）,广东金羊发行有限公司,2000.0
网络在线销售（无责任底薪3000+高提成+年终奖）,广东金羊发行有限公司,2000.0
网络销售（底薪3000+高提成+年终奖）,广东金羊发行有限公司,0
网络销售（底薪3000+高提成+年终奖）,公司名,0
网络销售（底薪3000+高提成+年终奖）,广州点森企业形象策划有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
网络销售（底薪3000+高提成+年终奖）,广州经纬国际教育有限公司,3000.0
网络销售（底薪3000+高提成+年终奖）,广州经纬国际教育有限公司,3000.0
销售代表（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
网络在线销售（无责任底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
网络在线销售（无责任底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
销售代表（底薪3000+高提成+年终奖）,广州百搜网络科技有限公司,6000.0
销售代表（底薪3000+高提成+年终奖）,北京华兴汇河文化交流有限公司,4500.0
销售代表（底薪3000+高提成+年终奖）,广东任玩传媒股份有限公司,3000.0
销售代表（底薪3000+高提成+年终奖）,广州本意邦文化传播有限公司,3000.0
业务员（底薪3000+高提成+年终奖）,广州路遥文化发展有限公司,4000.0
网络销售（底薪3000+高提成+年终奖）,北京华兴汇河文化交流有限公司,4500.0
网络销售（底薪3000+高提成+年终奖）,广州华逸文化传媒有限公司,8000.0
网络销售（底薪3000+高提成+年终奖）,广州华逸文化传媒有限公司,6000.0
诚聘销售代表无需经验+免费培训+高提成+年终奖,广州道惟教育科技有限公司,3000.0
销售代表（底薪3000+高提成+年终奖）,广州聚雅轩展览服务有限公司,8000.0
销售代表（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
销售专员（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
网络销售（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
网络销售（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
销售代表（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
销售代表（底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
销售代表（无责任底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
销售代表（无责任底薪3000+高提成+年终奖）,广州云尚网络科技有限公司,8000.0
